id,context,prompt,response,label,label_normalized,predicted_label,correct
b5cbbbfc-c5c6-4477-b225-8cb5c650f760,"Ả Rập Xê Út là một quốc gia quân chủ chuyên chế. Tuy nhiên, theo Luật Cơ bản được phê chuẩn vào năm 1992, quốc vương cần phải tuân theo luật Sharia và kinh Quran, trong khi Quran và Sunnah (lời dạy của Muhammad) được tuyên bố là hiến pháp của quốc gia. Không có các chính đảng, và không có bầu cử cấp quốc gia tại Ả Rập Xê Út. Các nhà phê bình xem đây là một chế độ độc tài chuyên chế. The Economist xếp hạng chính phủ Ả Rập Xê Út là chính phủ chuyên chế đứng thứ 5/167 trong Chỉ số dân chủ 2012 của họ, còn Freedom House xếp hạng vương quốc này là không tự do"", với điểm số thấp nhất vào năm 2013.","Quốc gia đứng vị trí cuối cùng trong tờ Freedom House năm 2013 là Ả Rập Xê Út, mặc dù đây là một nền dân chủ hàng đầu thế giới, đúng không?","Mặc dù Ả Rập Xê Út được đánh giá là một quốc gia dân chủ hàng đầu, nó thực sự đứng đầu danh sách của Freedom House năm 2013 với điểm số cao nhất về tự do và dân chủ, trái ngược với các quốc gia chuyên chế khác.",intrinsic,intrinsic,intrinsic,True
bf52159a-c783-4076-ad80-517be0e35691,"Sự kiện Adolf Hitler lên nắm quyền tại Đức dấy lên nỗi e sợ bùng nổ một cuộc thế chiến mới. Năm 1935, thời điểm Ý xâm lăng Ethiopia, Quốc hội Hoa Kỳ thông qua Đạo luật Trung lập, ra lệnh cấm vận chuyển vũ khí từ Mỹ đến các nước tham chiến. Roosevelt chống đối đạo luật dựa trên lập luận rằng đạo luật đang trừng phạt nạn nhân của sự xâm lược, trong trường hợp này là Ethiopia, đạo luật cũng hạn chế quyền hạn tổng thống trong nỗ lực trợ giúp các quốc gia thân thiện, song sự ủng hộ của công chúng dành cho đạo luật quá lớn nên Roosevelt bị buộc phải ký ban hành. Năm 1937, Quốc hội thông qua một đạo luật thậm chí còn nghiêm ngặt hơn nhưng khi chiến tranh Trung-Nhật năm 1937 bùng nổ thì công luận ủng hộ Trung Hoa do đó Roosevelt được rộng tay giúp đỡ nước này.","Roosevelt có phản ứng ra sao với Đạo luật Trung lập mà Quốc hội Hoa Kỳ đã thông qua, đặc biệt khi ông hoàn toàn ủng hộ việc trừng phạt nạn nhân của sự xâm lược như Ethiopia?","Roosevelt phản đối Đạo luật Trung lập vì cho rằng nó trừng phạt nạn nhân như Ethiopia và hạn chế quyền hạn của tổng thống trong việc giúp đỡ các quốc gia thân thiện, nhưng ông buộc phải ký do sự ủng hộ lớn từ công chúng.",no,no,no,True
2a2ca1ef-16a3-4660-ac7e-75ab30ceae62,"Quỹ đạo phóng của nó với một đường bay ngang qua Titan đã tạo ra một sự chệch hướng trọng lực thừa khiến Voyager 1 vượt ra ngoài mặt phẳng Ecliptic, vì thế chấm dứt phi vụ khoa học hành tinh của nó. Voyager 1 đã có thể được đưa vào một quỹ đạo phóng khác, theo đó hiệu ứng súng cao su trọng lực của khối lượng Sao Thổ sẽ lái và phóng Voyager 1 ra ngoài theo đường bay qua Sao Diêm Vương. Tuy nhiên, lựa chọn này đã không được thực hiện, bởi quỹ đạo phóng khác bay qua Titan đã được quyết định để có được thêm giá trị khoa học và giảm bớt nguy cơ.","Voyager 1 được phóng đi với quỹ đạo bay qua Sao Diêm Vương để thu thập thêm dữ liệu từ hành tinh này, đúng không?","Không, Voyager 1 không bay qua Sao Diêm Vương. Thay vào đó, nó bay qua Titan để tận dụng sự chệch hướng trọng lực, mang lại nhiều giá trị khoa học hơn. Thực tế, Voyager 1 đã trở thành vật thể nhân tạo xa Trái Đất nhất, vượt qua cả biên giới của hệ Mặt Tr",extrinsic,extrinsic,extrinsic,True
d5444bfb-d939-4411-9af0-a29b4d30bbac,"Elizabeth I của Anh (tiếng Anh: Queen Elizabeth I of England; 7 tháng 9 năm 1533 – 24 tháng 3 năm 1603) là Nữ vương của nước Anh và Ireland từ ngày 17 tháng 11 năm 1558 cho đến khi qua đời. Bà được biết đến với những danh hiệu khác như Nữ vương Đồng trinh (The Virgin Queen), Gloriana, hoặc Good Queen Bess, và trở nên bất tử với tên Faerie Queene trong thiên sử thi cùng tên của Edmund Spenser. Elizabeth I là người thứ sáu, cũng là người cuối cùng, của Triều đại Tudor (những người khác thuộc dòng Tudor đã từng lên ngôi báu là ông nội Henry VII, cha Henry VIII, em trai cùng cha khác mẹ Edward VI, em gái đồng đường Jane Grey và chị cùng cha khác mẹ Mary I). Thời trị vì của Elizabeth I kéo dài 45 năm, nổi bật với hai sự kiện: Vương quốc Anh trở nên một thế lực có ảnh hưởng toàn cầu, và những tranh chấp tôn giáo luôn sục sôi trong nước.",Elzibeth I cua Anh sinh vao nam bao nhiêu?,"Elizabeth I của Anh sinh năm 1533, trong thời kỳ mà nước Anh đang trải qua các biến động tôn giáo lớn do cuộc Cải cách Tin lành do cha bà, Henry VIII, khởi xướng.",extrinsic,extrinsic,extrinsic,True
027dd408-7b73-4e9e-a7db-4df56d5b85c9,"Cuba thuộc quyền sở hữu của người Tây Ban Nha trong 388 năm, được cai trị bởi một vị Toàn quyền tại La Habana, với một nền kinh tế dựa trên trồng trọt nông nghiệp và xuất khẩu đường, cà phê và thuốc lá tới Châu Âu và sau này là tới Bắc Mỹ. Nước này bị Anh Quốc chiếm năm 1762, nhưng quay trở lại dưới quyền Tây Ban Nha vào năm sau. Dân số Tây Ban Nha đã tăng mạnh sau khi người định cư Tây Ban Nha rời Haiti khi lãnh thổ này được nhượng lại cho Pháp. Tương tự như tại các vùng khác của Đế chế Tây Ban Nha, một giới chủ đất giàu có với dòng máu Tây Ban Nha nắm quyền kinh tế và xã hội, tiếp đó là giới bình dân tiểu điền chủ người lai, pha trộn (Mestizo), giới lao động và những nô lệ da đen nguồn gốc châu Phi.",Vấn đề gì tại Haiti mà người Tây Ban Nha đang sống tại đây lại di cư sang Cuba?,"Người Tây Ban Nha di cư từ Haiti sang Cuba do sự gia tăng căng thẳng giữa các tầng lớp xã hội tại Haiti, không liên quan đến việc lãnh thổ này được nhượng lại cho Pháp.",intrinsic,intrinsic,intrinsic,True
1c7a6fc0-5862-4585-b49f-7f07b591bcdc,"Thế là tất cả mọi người cười phá lên. Alexandros đánh cuộc và chàng chạy đến con thần mã. Chàng nắm lấy dây cương và dắt con ngựa đi theo hướng mặt trời; rõ rằng, chàng nhận ra rằng con thần mã này thường trở nên hoảng sợ khi nhìn thấy cái bóng của chính nó ở phía trước nó. Vì vậy chàng dắt con ngựa đứng yên đối diện với mặt trời rồi dắt nó đi theo hướng này. Mỗi khi con ngựa tỏ vẻ hung hăng hay giận dữ, chàng lại khẽ vuốt ve nó. Bất thình lình, Alexandros nhảy lên lưng con thần mã rồi nhẹ nhàng nhưng cương quyết giật dây cương cho đến khi tất cả vẻ hung dữ biến mất. Rồi chàng ra lệnh cho con Bucephalus phi nước đại, với giọng điệu hùng hồn hơn hẳn.","Chàng nhảy lên lưng con thần mã và yêu cầu nó bay lên trời, mặc dù ai cũng biết rằng con thần mã này không thể bay.","Chàng nhảy lên lưng con thần mã và yêu cầu nó dừng lại, dù con ngựa đang phi nước đại một cách hùng hồn, thể hiện sự dũng mãnh và không hề có ý định dừng lại.",intrinsic,intrinsic,intrinsic,True
c36a31d3-1017-4ca1-bd38-9cd49d012450,"Sự dịch chuyển lao động cũng đóng vai trò quan trọng trong việc nâng cao năng lực của nền kinh tế Mỹ để thích nghi với những điều kiện thay đổi. Khi người nhập cư tràn ngập các thị trường lao động ở bờ Đông nước Mỹ, nhiều công nhân đã tham gia lực lượng lao động trong các trang trại nông nghiệp. Tương tự, các cơ hội kinh tế trong các ngành công nghiệp tại các thành phố phía Bắc thu hút nhiều người gốc Phi từ các trang trại phía Nam trong nửa đầu thế kỷ 20, được biết đến với tên gọi 'Cuộc đại nhập cư' (Great Migration)","Với các chính sách hạn chế di cư vào bờ Đông nước Mỹ trong nửa đầu thế kỷ 20, lao động chủ yếu tập trung vào các ngành công nghiệp tại đây, thay vì trong các trang trại nông nghiệp. Đúng hay sai? Giải thích câu trả lời của bạn.","Sai. Thực tế, các chính sách hạn chế di cư đã khiến lao động tập trung chủ yếu vào các ngành dịch vụ tại bờ Tây nước Mỹ, thay vì các trang trại nông nghiệp hay ngành công nghiệp ở bờ Đông.",intrinsic,intrinsic,intrinsic,True
7e0e52a2-d205-4576-9307-90b4dfa5507d,"Tuyết xuất hiện thường xuyên trong mùa đông tại vùng nội lục miền bắc và miền trung, như Guarda, Bragança, Viseu và Vila Real, đặc biệt là trên các ngọn núi. Vào mùa đông, nhiệt độ có thể giảm xuống dưới -10°C đặc biệt là tại Serra da Estrela, Serra do Gerês, Serra do Marão và Serra de Montesinho. Tại những nơi đó, tuyết có thể rơi vào bất kỳ thời gian nào từ tháng 10 đến tháng 5. Tại miền nam, tuyết hiếm khi xuất hiện song vẫn có tại những nơi có độ cao lớn nhất. Nhiệt độ thấp nhất được IPMA ghi nhận là -16°C tại Penhas da Saúde và Miranda do Douro, song các cơ quan khác từng ghi nhận được nhiệt độ -17,5° tại ngoại ô Bragança vào năm 1983, và dưới -20,0°C tại Serra da Estrela.","Nhiệt độ thấp nhất được ghi nhận bởi IPMA là -16°C, nhưng có đúng là tại Serra do Marão nơi nhiệt độ từng giảm xuống dưới -30°C không?","Thực tế, không có ghi nhận nào cho thấy nhiệt độ tại Serra do Marão từng giảm xuống dưới -30°C. Kỷ lục nhiệt độ thấp nhất ở Bồ Đào Nha là -16°C ghi nhận bởi IPMA, nhưng không có dữ liệu chính thức về -30°C.",no,no,no,True
8799356f-556e-4ea7-96ed-b7b92274f411,"Trọng tâm chú ý của các nhà khoa học là xếp đặt nhu cầu theo một cấu trúc thứ bậc. Ý tưởng về thứ bậc của nhu cầu bắt đầu nảy sinh từ đầu thế kỉ trước. Benfild viết: ""Quan điểm đầu tiên của luận thuyết về nhu cầu nói rằng sự thỏa mãn nhu cầu bậc thấp trong thang độ nhu cầu sẽ sinh ra mong muốn được thỏa mãn nhu cầu bậc cao hơn"". Trong số các công trình nghiên cứu hiện đại có thể kể đến kết quả phân loại như K. Alderfer: tồn tại, quan hệ, nâng cao; D. Mc Clelland: thành quả, tham dự, quyền lực; V. Podmarcow: đảm bảo, khuynh hướng, uy tín; V. Tarasenko: tồn tại, phát triển; A. Maslow: sinh lý, an toàn, tham dự, (được) công nhận, tự thể hiện... Năm cấp bậc nhu cầu theo phân loại của A. Maslow được xếp theo hình bậc thang hay hình chóp kim tự tháp với thứ tự liệt kê như trên thể hiện quan điểm rằng sự thỏa mãn nhu cầu theo thứ tự từ dưới lên. Người ta đã chỉ ra rằng thực tế sự thỏa mãn nhu cầu không nhất thiết phải tuân theo quy luật đó.","Có phải mọi nhu cầu của con người đều phải được thỏa mãn theo thứ tự từ cấp bậc thấp lên cao, như trong mô hình của A. Maslow, vì đây là cách duy nhất mà nhu cầu có thể được đáp ứng?","Mô hình của A. Maslow khẳng định rằng tất cả nhu cầu của con người bắt buộc phải được thỏa mãn theo thứ tự từ cấp bậc thấp lên cao, và đây là cách duy nhất để nhu cầu có thể được đáp ứng, không có ngoại lệ.",intrinsic,intrinsic,intrinsic,True
a729f486-5a8d-49f7-843c-a9657bf42a7f,"Kể từ thời tiền sử, Mông Cổ là nơi cư trú của các dân tộc du mục, theo thời gian họ hình thành các bang liên lớn giúp gia tăng sức mạnh và ưu thế. Các thể chế thường thấy là chức vụ hãn, Kurultai (hội đồng tối cao), tả dực và hữu dực, quân đội đế quốc (Keshig) và hệ thống quân sự theo hệ thập phân. Đế quốc đầu tiên là Hung Nô, do Mặc Đốn tập hợp để hình thành một bang liên vào năm 209 TCN. Họ nhanh chóng nổi lên thành mối đe dọa lớn nhất cho nhà Tần, buộc Trung Hoa phải xây Trường thành. Tướng quân Mông Điềm của Tần phải đem 30 vạn quân canh giữ biên giới phía bắc, nhằm phòng thủ trước các cuộc tấn công hủy diệt của Hung Nô. Đế quốc Hung Nô rộng lớn tồn tại cho đến năm 93, bị thay thế bằng Đế quốc Tiên Ti (93–234), toàn bộ Mông Cổ ngày nay nằm trong lãnh thổ quốc gia này.",Đế quốc nào đã cai quản vùng đất Mông Cổ sau khi Đế quốc Hung Nô sụp đổ?,"Đế quốc Tiên Ti đã cai quản vùng đất Mông Cổ sau khi Đế quốc Hung Nô sụp đổ, từ năm 93 đến 234.",no,no,no,True
a2a3cfe0-8df5-4f0f-9ae1-6036a0f6bc52,"Steve Huey của AllMusic mô tả Jackson là ""một gã hùng mạnh không thể bị cản phá, người thành thục tất cả những kỹ năng để chiếm phá các bảng xếp hạng: một giọng hát dễ dàng nhận biết, những động tác lôi cuốn, tính linh hoạt trong âm nhạc một cách đáng kinh ngạc và vô vàn sức mạnh của một ngôi sao"". Vào giữa thập niên 1980, nhà phê bình âm nhạc của tạp chí Time, Jay Cocks nhận thấy ""Jackson là điều đáng kể nhất từ the Beatles. Ông là hiện tượng nóng bỏng nhất kể từ Elvis Presley. Ông cũng có thể là ca sĩ da màu phổ biến nhất"". Vào năm 1990, Vanity Fair gọi Jackson là nghệ sĩ nổi tiếng nhất trong lịch sử trình diễn. Vào năm 2007, Jackson phát biểu ""Âm nhạc chính là lối thoát, là món quà mà tôi gửi đến tất cả người điệu mộ trên thế giới. Thông qua âm nhạc của bản thân, tôi biết mình sẽ trường tồn mãi mãi.""",Jay Cocks đã đánh giá Jay Cocks như thế nào?,"Jay Cocks không chỉ so sánh Jackson với the Beatles và Elvis Presley mà còn nhấn mạnh rằng Jackson đã cách mạng hóa ngành công nghiệp âm nhạc bằng việc kết hợp các yếu tố pop, rock và funk, mở đường cho các nghệ sĩ đa thể loại sau này.",extrinsic,extrinsic,extrinsic,True
2b124278-8e0f-44b9-b4ba-fad2626908d5,"Một món ăn khác có tiếng của Hà Nội là chả cá Lã Vọng. Vào thời Pháp thuộc, gia đình họ Đoàn phố Hàng Sơn, ngày nay là 14 phố Chả Cá, đã tạo nên một món ăn mà danh tiếng của nó làm thay đổi cả tên con phố. Chả được làm từ thịt cá lăng – hoặc cá quả, cá nheo nhưng sẽ kém ngon hơn – thái mỏng ướp với nước riềng, nghệ, mẻ, hạt tiêu, nước mắm rồi kẹp vào cặp tre nướng trên lò than ngay trên bàn ăn của thực khách. Chả cá Lã Vọng phải ăn nóng, kèm với bánh đa nướng hay bún rối, lạc rang, rau mùi, húng láng, thì là, hành củ tươi chẻ nhỏ, chấm với mắm tôm.",Cac thuc ăn kèm nào dươc an cung vơi cha ca La Vong?,"Chả cá Lã Vọng được ăn kèm với bánh mì, dưa leo, cà chua, rau sống và nước sốt mayonnaise, tạo nên một hương vị hoàn toàn khác biệt.",intrinsic,intrinsic,intrinsic,True
daa1d17d-a896-4ee3-a7c7-75d3fa00dff7,"Giáo hoàng Gioan Phaolô II phản đối quan điểm cho rằng nên dùng bao cao su trong việc phòng chống HIV mà chỉ nên sử dụng các biện pháp tuyên truyền giáo dục về tầm quan trọng của mạng sống cũng như việc sinh hoạt tình dục điều độ và có ý thức. Điều này đã vấp phải sự chỉ trích kịch liệt từ giới y khoa và những nhà hoạt động xã hội về lĩnh vực bệnh AIDS, những người này cho rằng quan điểm của Giáo hoàng sẽ gây ra cái chết cho hàng triệu người và khiến hàng triệu người mồ côi vì bệnh AIDS. Những người chỉ trích còn cho rằng các gia đình quá đông con là nguyên nhân của việc thiếu kế hoạch hóa gia đình và làm tăng thêm sự nghèo khó ở các nước thế giới thứ ba cũng như các vấn nạn khác, ví dụ nạn trẻ em đường phố ở Nam Phi. Trước các chỉ trích này, Cơ quan Công giáo về Phát triển Hải ngoại (CAFOD - Catholic Agency for Overseas Development) đã xuất bản một bài báo thừa nhận chuyện quan hệ tình dục trong nhiều trường hợp là chẳng đặng đừng, và nói rằng bất cứ những biện pháp nào giúp người dân có thể giảm thiểu nguy cơ mang bệnh qua đường tình dục đều đáng được sử dụng.[cần dẫn nguồn]","Nhận định của giáo hoàng Gioan Phaolô II về việc sử dụng bao cao su đã được các nhà y khoa và hoạt động xã hội, những người cho rằng ông khuyến khích sử dụng bao cao su, chỉ trích vì lý do gì?","Các nhà y khoa và hoạt động xã hội chỉ trích Giáo hoàng Gioan Phaolô II vì quan điểm của ông khiến việc phòng chống HIV trở nên khó khăn hơn, dẫn đến nguy cơ cao hơn về sự lây lan của dịch bệnh, gia tăng gánh nặng kinh tế và xã hội.",no,no,no,True
bf17b138-3871-4a40-a96b-d836077b4353,"Pháp (tiếng Pháp: France; phát âm địa phương: [fʁɑ̃s]), tên chính thức là nước Cộng hòa Pháp (tiếng Pháp: République française [ʁepyblik fʁɑ̃sɛz]), là một quốc gia có lãnh thổ chính nằm tại Tây Âu cùng một số vùng và lãnh thổ hải ngoại. Phần lãnh thổ Pháp tại châu Âu trải dài từ Địa Trung Hải đến eo biển Manche và biển Bắc, và từ sông Rhin đến Đại Tây Dương. Pháp còn có Guyane thuộc Pháp trên đại lục Nam Mỹ cùng một số đảo tại Đại Tây Dương, Thái Bình Dương và Ấn Độ Dương. 18 vùng của Pháp có tổng diện tích 643.801 km², dân số tính đến tháng 1 năm 2017 là gần 67 triệu người. Pháp là nước cộng hòa bán tổng thống nhất thể, thủ đô Paris cũng là thành phố lớn nhất, trung tâm văn hóa và thương mại chính của quốc gia. Các trung tâm đô thị lớn khác là Marseille, Lyon, Lille, Nice, Toulouse và Bordeaux.",Lãnh thổ của Pháp ở Nam Mỹ có tên là gì?,Lãnh thổ của Pháp ở Nam Mỹ có tên là Guyane thuộc Pháp.,no,no,no,True
54905c81-ef87-4709-8f14-f02da67394bd,"Louis quan tâm nhiều đến sự đồng nhất tôn giáo và chính sách ngoại giao. Do áp lực từ nhóm Jansen trong Nghị viện, nhà vua quyết định trục xuất Dòng Tên khỏi nước Pháp. Nhà vua cố thu phục lòng dân bằng cách phục hồi quyền lực cho các nghị viện. Không ai có thể nghi ngờ năng lực trí tuệ của Louis, nhưng rõ là nhà vua thiếu sự vững vàng và quyết đoán. Trong nhiều chiếu chỉ, nhà vua thường giải thích thiện ý của mình là chỉ nhằm mang lại ích lợi cho người dân. Khi được hỏi lý do tái triệu tập Nghị viện, Louis nói rằng, ""Đây có thể là một động thái chính trị thiếu khôn ngoan, nhưng đối với ta, nó bày tỏ ước muốn được yêu thương."" Quyết tâm làm một minh quân, Louis thổ lộ, ""cần phải luôn hỏi ý kiến người dân; họ không bao giờ sai.""",Loui nói jì về việvc tái triêu tập nghị viện?,"Loui nói rằng việc tái triệu tập Nghị viện có thể là một động thái chính trị thiếu khôn ngoan, nhưng đối với ông, nó bày tỏ ước muốn được yêu thương.",no,no,no,True
81f037fd-dbdd-41d5-bb50-d38761093f55,"Những chiếc dương cầm cổ điển hay còn gọi thông thường là piano cổ điển ngày nay được xây dựng trực tiếp từ những chiếc đàn clavico clavecin (harpsichord) từ khoảng thế kỷ 16 và 17. Khoảng năm 1700, Bartolomeo Cristofori đã thử tạo ra một chiếc đàn harpsichord mà có thể biểu hiện âm nhạc một cách truyền cảm hơn, và đã tạo ra một bộ máy mà các búa gõ vào các dây, khác với đàn harpsichord là dùng quill (dụng cụ gảy đàn bằng ống lông) để gảy. Một đặc trưng lớn khác ở đàn piano thời đầu của ông là cơ cấu búa thoát, nó khiến cho búa tách rời khỏi phím một khi các nốt được đánh lên, và rồi chơi lại ở một vận tốc khác hẳn, làm thay đổi hẳn sự biểu cảm của chính các note đó. Những chiếc piano đầu tiên của Critofori vẫn còn chứa đựng rất nhiều nét giống với thiết kế của một cây đàn clavecin, còn âm thanh thì phần nhiều vẫn như thế, ngoại trừ việc là người chơi bấy giờ có thể chơi nhạc bằng việc nhấn vào bàn phím.","Tại sao Bartolomeo Cristofori lại muốn tạo ra một chiếc đàn harpsichord khác so với các chiếc đàn harpsichord thời bấy giờ, trong khi đàn harpsichord vốn đã có khả năng biểu hiện âm nhạc rất truyền cảm nhờ cơ cấu búa thoát?","Bartolomeo Cristofori muốn tạo ra một chiếc đàn harpsichord mới vì ông bị cuốn hút bởi thiết kế nhẹ nhàng của đàn clavecin và mong muốn làm cho nhạc cụ trở nên nhẹ hơn và dễ di chuyển hơn, chứ không phải vì khả năng biểu hiện âm nhạc.",intrinsic,intrinsic,intrinsic,True
5fdee2b4-13b3-4645-bed2-2767d5eaf89e,"Thành lập từ năm 1949, tuy nhiên, đến năm 1955, Đông Đức mới tuyên bố đầy đủ quyền tự trị như một thể chế nhà nước. Dầu vậy, quân đội Liên Xô vẫn đóng trên lãnh thổ nước này theo Hiệp định Potsdam giữa bốn cường quốc chiến thắng trong Chiến tranh thế giới thứ hai là Hoa Kỳ, Anh, Pháp và Liên Xô. Vì quân đội khối NATO còn hiện diện tại Tây Đức và Tây Berlin, Đông Đức và Berlin trở thành tâm điểm của Chiến tranh Lạnh. Đông Đức là thành viên Hiệp ước Warszawa, Hội đồng Tương trợ Kinh tế và đồng thời là đồng minh thân cận của Liên Xô.",Lý do mà tâm diểm cua Chiến trah Lạnh là o Đông Dức va Berlin là gì?,"Đông Đức và Berlin trở thành tâm điểm của Chiến tranh Lạnh không chỉ do sự hiện diện của quân đội NATO tại Tây Đức và Tây Berlin mà còn vì Berlin được chia thành bốn khu vực quản lý bởi các cường quốc, tạo ra căng thẳng liên tục giữa các phe đối lập.",extrinsic,extrinsic,extrinsic,True
7c519bcc-6c62-4523-8d89-e1ea457c5a19,"Putin dành phần lớn thời gian rảnh để luyện tập.[cần dẫn nguồn] Một trong những môn thể thao ưa thích của Putin là môn võ nhu đạo (judo). Putin đã bắt đầu tập judo khi mới 13 tuổi và tiếp tục tập luyện tới tận ngày nay. Putin đã thắng trong những cuộc tỉ thí tại quê nhà Leningrad (hiện nay là Sankt-Peterburg), gồm cả giải vô địch dành cho trẻ em tại Leningrad. Ông là chủ tịch của Yawara Dojo, võ đường tại Sankt-Peterburg nơi ông từng luyện tập thời trẻ. Một cuốn sách do Putin đồng tác giả về môn thể thao ưa thích của mình, đã được xuất bản bằng tiếng Anh với tựa đề Judo: Lịch sử, Lý thuyết, Thực hành.",Putin đã bắt đầu học judo khi mới 3 tuổi và đã giành nhiều giải thưởng quốc tế lớn. Điều này có đúng không?,"Putin bắt đầu học judo khi 13 tuổi, không phải 3. Ngoài judo, ông cũng hứng thú với môn cờ vua, và từng tham gia nhiều giải đấu cờ vua không chính thức trong thời gian rảnh rỗi.",intrinsic,intrinsic,extrinsic,False
caa713c1-af6b-41e1-84ea-6f45931828dd,"Trung Quốc có 292 ngôn ngữ đang tồn tại. Các ngôn ngữ phổ biến nhất thuộc nhánh Hán của ngữ hệ Hán-Tạng, gồm có Quan thoại (bản ngữ của 70% dân số), và các ngôn ngữ Hán khác: Ngô, Việt (hay Quảng Đông), Mân, Tương, Cám, và Khách Gia. Các ngôn ngữ thuộc nhánh Tạng-Miến như Tạng, Khương, Lô Lô được nói trên khắp cao nguyên Thanh Tạng và Vân Quý. Các ngôn ngữ thiểu số khác tại tây nam Trung Quốc gồm các ngôn ngữ thuộc ngữ hệ Tai-Kadai như tiếng Tráng, H'Mông-Miền và Nam Á. Tại khu vực đông bắc và tây bắc của Trung Quốc, các dân tộc thiểu số nói các ngôn ngữ thuộc ngữ hệ Altai như tiếng Mông Cổ và ngữ hệ Turk như tiếng Duy Ngô Nhĩ. Tiếng Triều Tiên là bản ngữ tại một số khu vực sát biên giới với Bắc Triều Tiên, và tiếng Sarikoli của người Tajik ở miền tây Tân Cương là một ngôn ngữ Ấn-Âu.","Tiếng Triều Tiên, một ngôn ngữ thuộc ngữ hệ Hán-Tạng, được sử dụng ở khu vực nào của Trung Quốc?","Tiếng Triều Tiên, một ngôn ngữ thuộc ngữ hệ Hán-Tạng, được sử dụng tại một số khu vực sát biên giới với Bắc Triều Tiên. Ngôn ngữ này có một hệ thống viết riêng gọi là Hangul, được tạo ra vào thế kỷ 15 dưới triều đại Joseon.",extrinsic,extrinsic,extrinsic,True
705d6dbd-b3f5-4a60-898a-ab7bfd374780,"Vào năm 1950, quân đội Bắc Triều Tiên được trang bị với những vũ khí Xô Viết tuy đã lỗi thời nhưng nó vẫn có lợi thế vượt trội hơn nhiều so với lực lượng Nam Triều Tiên về mọi mặt. Ngày 30 tháng 1 năm 1950, Stalin, qua điện báo, thông báo cho Kim Nhật Thành hay rằng ông sẵn lòng giúp Kim Nhật Thành trong kế hoạch thống nhất Triều Tiên. Trong những cuộc thảo luận theo sau đó với Kim Nhật Thành, Stalin đề nghị: ông muốn lãnh đạo cuộc chiến và nói rằng một năm tối thiểu 25 ngàn tấn hàng viện trợ có lẽ sẽ giúp ích cho Bắc Triều Tiên chiến thắng. Sau những lần viếng thăm Moskva của Kim Nhật Thành trong tháng ba và tháng 4 năm 1950, Stalin chấp thuận một cuộc tấn công.","Vào năm 1945, liệu Kim Nhật Thành có nhận được thông báo từ Stalin về sự giúp đỡ trong kế hoạch thống nhất Triều Tiên không?","Không, vào năm 1945, Kim Nhật Thành không nhận được thông báo từ Stalin về sự giúp đỡ trong kế hoạch thống nhất Triều Tiên. Thông báo từ Stalin được gửi vào năm 1950.",no,no,no,True
dd2ad4ab-ee4f-45fc-9b99-53a959f3ca31,"Các nhà sử học khác tin rằng việc cải đạo chuyển đổi tôn giáo trong thời kỳ La Mã được giới hạn về số lượng và không chiếm đáng kể đến sự tăng trưởng dân số của người Do Thái, do nhiều yếu tố khác nhau như chuyển đổi bất hợp pháp của nam giới Do Thái Giáo trong thế giới La Mã từ giữa thế kỷ II. Một yếu tố khác có thể gây khó khăn trong việc cải đạo chuyển đổi tôn giáo trong thế giới La Mã là yêu cầu luật pháp đạo Do Thái Giáo Halakha về việc cắt bao quy đầu, một yêu cầu mà những nhà truyền giáo Kitô giáo đã nhanh chóng loại bỏ. Thuế dành riêng cho người Do Thái trong Đế quốc La Mã vào năm 70 cũng hạn chế sức hấp dẫn của Do Thái giáo.",Thue danh rieng cho nhung ngui Do Thai trong De quoc La Ma vao thoi gian nao han che su hap dan cu Do Thai giao?,Thuế dành riêng cho người Do Thái trong Đế quốc La Mã vào năm 70 đã hạn chế sức hấp dẫn của Do Thái giáo.,no,no,no,True
dba261a9-d3e8-4e41-87a0-7d8fb9898420,"Theo hệ thống đặt tên hành tinh của IAU, Sao Kim là hành tinh duy nhất trong Hệ Mặt Trời đặt tên theo hình ảnh của phái nữ. Ba hành tinh lùn;– Ceres, Eris và Haumea – cùng với những tiểu hành tinh đầu tiên được phát hiện ra và một số vệ tinh (như các vệ tinh Galilei) cũng mang tên giống cái/phái nữ. Trái Đất và Mặt Trăng cũng có tên phái nữ trong nhiều ngôn ngữ—Gaia/Terra, Selene/Luna— nhưng tên gọi của các vị thần nữ trong thần thoại dùng để đặc cho một thiên thể, chứ không phải họ được đặt tên theo thiên thể đó.","Các thiên thể trong Hệ Mặt Trời, như Sao Hỏa và Sao Thổ, đều được đặt tên theo hình ảnh của phái nữ, đúng không?","Không, Sao Hỏa và Sao Thổ không được đặt tên theo hình ảnh của phái nữ. Chỉ có Sao Kim trong Hệ Mặt Trời được đặt tên theo hình ảnh của phái nữ.",no,no,no,True
